FilePath,Label
/train/Sample051/img051-044.png,50
/train/Sample051/img051-050.png,50
/train/Sample051/img051-051.png,50
/train/Sample051/img051-045.png,50
/train/Sample051/img051-053.png,50
/train/Sample051/img051-052.png,50
/train/Sample051/img051-042.png,50
/train/Sample051/img051-043.png,50
/train/Sample051/img051-041.png,50
/train/Sample051/img051-054.png,50
/train/Sample051/img051-040.png,50
/train/Sample051/img051-027.png,50
/train/Sample051/img051-032.png,50
/train/Sample051/img051-030.png,50
/train/Sample051/img051-024.png,50
/train/Sample051/img051-025.png,50
/train/Sample051/img051-031.png,50
/train/Sample051/img051-009.png,50
/train/Sample051/img051-035.png,50
/train/Sample051/img051-020.png,50
/train/Sample051/img051-008.png,50
/train/Sample051/img051-022.png,50
/train/Sample051/img051-036.png,50
/train/Sample051/img051-037.png,50
/train/Sample051/img051-006.png,50
/train/Sample051/img051-012.png,50
/train/Sample051/img051-013.png,50
/train/Sample051/img051-039.png,50
/train/Sample051/img051-038.png,50
/train/Sample051/img051-004.png,50
/train/Sample051/img051-010.png,50
/train/Sample051/img051-028.png,50
/train/Sample051/img051-014.png,50
/train/Sample051/img051-001.png,50
/train/Sample051/img051-015.png,50
/train/Sample051/img051-029.png,50
/train/Sample051/img051-003.png,50
/train/Sample051/img051-017.png,50
/train/Sample051/img051-016.png,50
/train/Sample051/img051-002.png,50
/train/Sample056/img056-004.png,55
/train/Sample056/img056-010.png,55
/train/Sample056/img056-038.png,55
/train/Sample056/img056-039.png,55
/train/Sample056/img056-011.png,55
/train/Sample056/img056-005.png,55
/train/Sample056/img056-013.png,55
/train/Sample056/img056-007.png,55
/train/Sample056/img056-006.png,55
/train/Sample056/img056-016.png,55
/train/Sample056/img056-002.png,55
/train/Sample056/img056-003.png,55
/train/Sample056/img056-015.png,55
/train/Sample056/img056-014.png,55
/train/Sample056/img056-049.png,55
/train/Sample056/img056-048.png,55
/train/Sample056/img056-046.png,55
/train/Sample056/img056-052.png,55
/train/Sample056/img056-053.png,55
/train/Sample056/img056-047.png,55
/train/Sample056/img056-051.png,55
/train/Sample056/img056-050.png,55
/train/Sample056/img056-054.png,55
/train/Sample056/img056-040.png,55
/train/Sample056/img056-042.png,55
/train/Sample056/img056-031.png,55
/train/Sample056/img056-019.png,55
/train/Sample056/img056-030.png,55
/train/Sample056/img056-024.png,55
/train/Sample056/img056-032.png,55
/train/Sample056/img056-027.png,55
/train/Sample056/img056-033.png,55
/train/Sample056/img056-023.png,55
/train/Sample056/img056-022.png,55
/train/Sample056/img056-036.png,55
/train/Sample056/img056-008.png,55
/train/Sample056/img056-020.png,55
/train/Sample056/img056-035.png,55
/train/Sample056/img056-021.png,55
/train/Sample056/img056-009.png,55
/train/Sample060/img060-007.png,59
/train/Sample060/img060-013.png,59
/train/Sample060/img060-039.png,59
/train/Sample060/img060-010.png,59
/train/Sample060/img060-004.png,59
/train/Sample060/img060-038.png,59
/train/Sample060/img060-014.png,59
/train/Sample060/img060-028.png,59
/train/Sample060/img060-029.png,59
/train/Sample060/img060-001.png,59
/train/Sample060/img060-017.png,59
/train/Sample060/img060-003.png,59
/train/Sample060/img060-002.png,59
/train/Sample060/img060-016.png,59
/train/Sample060/img060-048.png,59
/train/Sample060/img060-050.png,59
/train/Sample060/img060-044.png,59
/train/Sample060/img060-051.png,59
/train/Sample060/img060-047.png,59
/train/Sample060/img060-053.png,59
/train/Sample060/img060-052.png,59
/train/Sample060/img060-046.png,59
/train/Sample060/img060-043.png,59
/train/Sample060/img060-055.png,59
/train/Sample060/img060-033.png,59
/train/Sample060/img060-026.png,59
/train/Sample060/img060-032.png,59
/train/Sample060/img060-018.png,59
/train/Sample060/img060-024.png,59
/train/Sample060/img060-030.png,59
/train/Sample060/img060-031.png,59
/train/Sample060/img060-019.png,59
/train/Sample060/img060-035.png,59
/train/Sample060/img060-008.png,59
/train/Sample060/img060-034.png,59
/train/Sample060/img060-020.png,59
/train/Sample060/img060-036.png,59
/train/Sample060/img060-022.png,59
/train/Sample060/img060-023.png,59
/train/Sample060/img060-037.png,59
/train/Sample058/img058-047.png,57
/train/Sample058/img058-053.png,57
/train/Sample058/img058-052.png,57
/train/Sample058/img058-046.png,57
/train/Sample058/img058-050.png,57
/train/Sample058/img058-045.png,57
/train/Sample058/img058-051.png,57
/train/Sample058/img058-041.png,57
/train/Sample058/img058-040.png,57
/train/Sample058/img058-054.png,57
/train/Sample058/img058-042.png,57
/train/Sample058/img058-024.png,57
